1.600000000000000089e+00 1.909333333333333371e+01 3.658666666666666600e+01 5.408000000000000540e+01
1.066666666666666874e+00 1.770666666666666700e+01 3.434666666666667112e+01 5.098666666666667879e+01
5.333333333333334370e-01 1.632000000000000028e+01 3.210666666666666913e+01 4.789333333333333798e+01
0.000000000000000000e+00 1.493333333333333357e+01 2.986666666666666714e+01 4.480000000000000426e+01
